id,date,day,month,year,customer_age,age_group,customer_gender,country,state,product_category,sub_category,product,order_quantity,unit_cost,unit_price,profit,cost,revenue
56686,2013-10-31,31,October,2013,55,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",1,308,565,246,308,554
96820,2016-08-05,8,May,2016,50,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,9,6,15
65617,2011-08-19,19,August,2011,56,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
78329,2014-05-04,5,April,2014,27,Young Adults (25-34),M,Germany,Hamburg,Accessories,Tires and Tubes,HL Mountain Tire,8,13,35,156,104,260
53991,2016-05-30,30,May,2016,45,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
106761,2014-04-02,4,February,2014,36,Adults (35-64),F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,LL Road Tire,11,8,21,113,88,201
62366,2013-11-21,21,November,2013,19,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,942,2171,3113
110230,2014-10-05,10,May,2014,30,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,854,1482,2336
5175,2015-09-08,9,August,2015,29,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,21,4,10,82,84,166
9902,2014-05-31,31,May,2014,48,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
44797,2016-02-19,19,February,2016,29,Young Adults (25-34),F,France,Yveline,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",28,38,50,0,1064,1064
86875,2013-07-17,17,July,2013,45,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,HL Mountain Tire,24,13,35,494,312,806
90337,2016-07-21,21,July,2016,45,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,LL Mountain Tire,2,9,25,23,18,41
35277,2016-05-28,28,May,2016,38,Adults (35-64),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Red",10,13,35,175,130,305
66372,2013-12-26,26,December,2013,41,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,185,344,529
60492,2013-06-10,6,October,2013,30,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 58",1,487,783,280,487,767
109324,2014-05-14,14,May,2014,39,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,125,461,586
95889,2016-04-22,22,April,2016,29,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,LL Road Tire,10,8,21,126,80,206
52886,2013-04-12,4,December,2013,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,951,1252,2203
64448,2013-08-21,21,August,2013,39,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,250,713,963
5173,2013-09-08,9,August,2013,29,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,78,80,158
40257,2015-07-11,7,November,2015,36,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",19,13,35,391,247,638
44697,2015-09-14,14,September,2015,19,Youth (<25),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",15,42,54,67,630,697
98440,2015-08-31,31,August,2015,21,Youth (<25),F,United States,Oregon,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,21,18,39
1315,2015-10-17,17,October,2015,19,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,123,81,204
56142,2014-05-21,21,May,2014,43,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
51809,2015-11-27,27,November,2015,64,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
76622,2015-11-15,15,November,2015,28,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
29505,2015-01-11,1,November,2015,35,Adults (35-64),F,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, L",7,9,24,103,63,166
16245,2014-01-31,31,January,2014,27,Young Adults (25-34),F,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,22,3,9,118,66,184
112227,2016-05-03,5,March,2016,60,Adults (35-64),F,Canada,British Columbia,Clothing,Vests,"Classic Vest, L",6,24,64,236,144,380
55844,2013-07-13,13,July,2013,45,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1031,1266,2297
88881,2015-09-20,20,September,2015,21,Youth (<25),M,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,11,1,4,31,11,42
77268,2014-02-02,2,February,2014,18,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,22,2,5,65,44,109
68959,2016-05-15,15,May,2016,36,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,261,713,974
88951,2014-03-18,18,March,2014,24,Youth (<25),M,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,7,8,15
14998,2015-08-16,16,August,2015,57,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
76442,2014-07-04,7,April,2014,29,Young Adults (25-34),M,Australia,Queensland,Accessories,Tires and Tubes,LL Mountain Tire,19,9,25,228,171,399
99716,2015-09-08,9,August,2015,59,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
38001,2015-03-10,3,October,2015,56,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,238,143,381
34060,2014-04-17,17,April,2014,29,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",24,13,35,377,312,689
84666,2015-02-12,2,December,2015,23,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,8,8,16
55105,2016-03-24,24,March,2016,28,Young Adults (25-34),M,Germany,Hessen,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,295,420,715
35093,2015-12-14,14,December,2015,39,Adults (35-64),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Red",23,13,35,393,299,692
52258,2014-10-06,10,June,2014,44,Adults (35-64),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,729,1266,1995
72729,2016-04-13,13,April,2016,51,Adults (35-64),M,United States,California,Clothing,Shorts,"Women's Mountain Shorts, L",9,26,70,383,234,617
48288,2014-10-04,10,April,2014,23,Youth (<25),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",8,42,54,79,336,415
45597,2016-06-25,25,June,2016,22,Youth (<25),M,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",5,38,50,55,190,245
19777,2016-04-15,15,April,2016,23,Youth (<25),M,France,Hauts de Seine,Clothing,Caps,AWC Logo Cap,29,7,9,40,203,243
81508,2016-02-25,25,February,2016,48,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,8,9,17
45862,2014-04-02,4,February,2014,26,Young Adults (25-34),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",3,42,54,15,126,141
22511,2016-06-15,15,June,2016,19,Youth (<25),F,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,21,3,8,102,63,165
16598,2013-09-17,17,September,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,61,42,103
108693,2015-10-31,31,October,2015,31,Young Adults (25-34),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,592,1482,2074
85146,2016-03-15,15,March,2016,53,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,HL Road Tire,29,12,33,599,348,947
76995,2014-12-02,12,February,2014,39,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,26,27,53
17560,2013-08-15,15,August,2013,55,Adults (35-64),F,United Kingdom,England,Clothing,Caps,AWC Logo Cap,16,7,9,26,112,138
84027,2016-07-06,7,June,2016,31,Young Adults (25-34),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,48,50,98
33555,2015-11-21,21,November,2015,47,Adults (35-64),M,Germany,Bayern,Accessories,Helmets,"Sport-100 Helmet, Blue",8,13,35,173,104,277
26643,2016-05-22,22,May,2016,37,Adults (35-64),F,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,26,8,22,358,208,566
31490,2013-03-09,3,September,2013,25,Young Adults (25-34),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,21,13,34
30233,2016-05-27,27,May,2016,26,Young Adults (25-34),F,Germany,Bayern,Accessories,Helmets,"Sport-100 Helmet, Blue",8,13,35,173,104,277
97457,2016-06-26,26,June,2016,61,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,26,2,5,75,52,127
105434,2013-10-10,10,October,2013,21,Youth (<25),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,24,25,49
107350,2014-04-24,24,April,2014,44,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,16,2,5,34,32,66
42419,2015-10-15,15,October,2015,34,Young Adults (25-34),F,Australia,New South Wales,Accessories,Hydration Packs,Hydration Pack - 70 oz.,21,21,55,564,441,1005
50066,2013-08-30,30,August,2013,24,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
46179,2016-07-04,7,April,2016,28,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2,38,50,20,76,96
23468,2014-07-13,13,July,2014,33,Young Adults (25-34),M,United States,California,Accessories,Fenders,Fender Set - Mountain,17,8,22,231,136,367
92625,2014-06-03,6,March,2014,38,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,4,6,10
53089,2015-11-15,15,November,2015,24,Youth (<25),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",1,420,769,241,420,661
40319,2016-05-31,31,May,2016,29,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Red",19,13,35,332,247,579
108610,2014-06-17,17,June,2014,52,Adults (35-64),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,147,461,608
20675,2016-02-02,2,February,2016,35,Adults (35-64),M,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,20,7,9,38,140,178
5567,2015-09-13,13,September,2015,26,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,8,4,10,46,32,78
29687,2015-08-29,29,August,2015,20,Youth (<25),M,United Kingdom,England,Clothing,Gloves,"Half-Finger Gloves, L",24,9,24,337,216,553
80794,2014-06-04,6,April,2014,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,14,1,4,41,14,55
107883,2016-06-27,27,June,2016,33,Young Adults (25-34),F,United States,Oregon,Accessories,Tires and Tubes,Road Tire Tube,28,1,4,68,28,96
100495,2014-12-05,12,May,2014,38,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,8,8,16
53415,2015-08-13,13,August,2015,31,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,180,420,600
103479,2016-06-04,6,April,2016,35,Adults (35-64),F,Australia,South Australia,Accessories,Tires and Tubes,Mountain Tire Tube,19,2,5,40,38,78
13048,2014-05-26,26,May,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,61,52,113
1728,2014-02-27,27,February,2014,29,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,26,22,48
55191,2016-02-14,14,February,2016,35,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-500 Silver, 42",3,308,565,551,924,1475
32410,2014-03-27,27,March,2014,55,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",12,13,35,256,156,412
10425,2013-09-16,16,September,2013,20,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,29,26,55
67920,2012-03-07,3,July,2012,51,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,370,688,1058
30338,2013-03-12,3,December,2013,27,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",7,13,35,100,91,191
56239,2016-04-19,19,April,2016,51,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018
19458,2013-09-08,9,August,2013,59,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,18,7,9,33,126,159
72403,2016-04-16,16,April,2016,56,Adults (35-64),M,United States,Oregon,Clothing,Shorts,"Women's Mountain Shorts, L",24,26,70,821,624,1445
8311,2014-10-04,10,April,2014,24,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,64,44,108
48727,2016-10-01,10,January,2016,49,Adults (35-64),F,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",9,38,50,90,342,432
32188,2014-08-05,8,May,2014,22,Youth (<25),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",7,13,35,100,91,191
49859,2016-03-22,22,March,2016,41,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,3060,3756,6816
59082,2013-04-10,4,October,2013,28,Young Adults (25-34),F,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1013,2171,3184
95898,2013-03-10,3,October,2013,25,Young Adults (25-34),M,France,Essonne,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,17,18,35
6767,2015-08-08,8,August,2015,33,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,5,4,9
24522,2014-05-06,5,June,2014,37,Adults (35-64),F,United States,Washington,Accessories,Fenders,Fender Set - Mountain,11,8,22,101,88,189
17055,2016-02-20,20,February,2016,44,Adults (35-64),F,Germany,Saarland,Clothing,Caps,AWC Logo Cap,12,7,9,5,84,89
16343,2014-09-07,9,July,2014,23,Youth (<25),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,7,4,10,27,28,55
57430,2013-04-05,4,May,2013,27,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
27144,2014-05-02,5,February,2014,29,Young Adults (25-34),M,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, L",23,9,24,339,207,546
73891,2015-09-27,27,September,2015,36,Adults (35-64),F,France,Essonne,Clothing,Socks,"Racing Socks, L",30,3,9,169,90,259
16605,2015-09-26,26,September,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,49,34,83
33140,2014-05-28,28,May,2014,33,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Red",21,13,35,366,273,639
90868,2013-05-10,5,October,2013,29,Young Adults (25-34),F,United Kingdom,England,Accessories,Tires and Tubes,HL Mountain Tire,28,13,35,577,364,941
6399,2015-05-09,5,September,2015,37,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
112658,2013-10-14,14,October,2013,36,Adults (35-64),F,United States,California,Clothing,Vests,"Classic Vest, S",1,24,64,39,24,63
105840,2013-12-19,19,December,2013,52,Adults (35-64),M,France,Nord,Accessories,Tires and Tubes,ML Road Tire,22,9,25,281,198,479
99549,2016-03-13,13,March,2016,62,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,HL Road Tire,10,12,33,203,120,323
100402,2016-03-25,25,March,2016,40,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2,16,29,45
89703,2016-01-05,1,May,2016,50,Adults (35-64),M,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,7,11,18
14173,2016-03-20,20,March,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,8,4,10,47,32,79
26112,2014-05-23,23,May,2014,45,Adults (35-64),M,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,20,8,22,276,160,436
50875,2011-12-04,12,April,2011,40,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
6219,2014-01-07,1,July,2014,17,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
47009,2015-01-10,1,October,2015,26,Young Adults (25-34),M,Germany,Saarland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",17,42,54,39,714,753
106157,2013-12-29,29,December,2013,49,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Road Tire Tube,14,1,4,34,14,48
76463,2014-05-22,22,May,2014,30,Young Adults (25-34),F,Australia,South Australia,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,13,21,34
50532,2012-09-16,16,September,2012,19,Youth (<25),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,1922,2532,4454
2805,2016-02-02,2,February,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,86,58,144
70853,2015-02-17,17,February,2015,30,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",3,344,540,523,1032,1555
45997,2016-12-05,12,May,2016,25,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",23,38,50,230,874,1104
13881,2013-12-15,15,December,2013,32,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,26,22,48
22125,2016-01-15,15,January,2016,54,Adults (35-64),M,Australia,Victoria,Accessories,Cleaners,Bike Wash - Dissolver,12,3,8,40,36,76
81517,2016-05-20,20,May,2016,48,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4
19164,2013-08-08,8,August,2013,40,Adults (35-64),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,29,7,9,21,203,224
85302,2014-08-01,8,January,2014,33,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4
71470,2012-11-26,26,November,2012,61,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,2671,4342,7013
55559,2015-07-13,13,July,2015,42,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,249,420,669
13479,2015-09-21,21,September,2015,32,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,63,54,117
28012,2013-10-10,10,October,2013,58,Adults (35-64),F,Australia,New South Wales,Clothing,Gloves,"Half-Finger Gloves, M",8,9,24,95,72,167
36718,2014-09-02,9,February,2014,29,Young Adults (25-34),M,Australia,South Australia,Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,283,234,517
38846,2013-04-11,4,November,2013,38,Adults (35-64),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Red",10,13,35,175,130,305
35604,2013-10-11,10,November,2013,33,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",10,13,35,213,130,343
52745,2016-02-20,20,February,2016,33,Young Adults (25-34),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,683,1266,1949
103946,2015-08-13,13,August,2015,18,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,21,1,4,60,21,81
71659,2016-04-29,29,April,2016,40,Adults (35-64),F,Canada,British Columbia,Clothing,Shorts,"Women's Mountain Shorts, L",12,26,70,520,312,832
